trajectory_id,time,position,velocity,energy
run-012,7.275,-0.0123292619834,-1.07140606658,0.574031486374
run-012,7.3,-0.0391105606247,-1.07076289913,0.574031539736
run-012,7.325,-0.0658674069397,-1.06944972415,0.574031649144
run-012,7.35,-0.0925830468324,-1.06746612526,0.574031815566
run-012,7.375,-0.119240713203,-1.06481148353,0.574032040448
run-012,7.4,-0.145823621009,-1.06148498959,0.574032325695
run-012,7.425,-0.172314962682,-1.05748565966,0.574032673647
run-012,7.45,-0.198697903992,-1.05281235548,0.574033087043
run-012,7.475,-0.224955580456,-1.04746380815,0.574033568988
run-012,7.5,-0.251071094399,-1.04143864564,0.574034122908
run-012,7.525,-0.277027512738,-1.03473542392,0.574034752497
run-012,7.55,-0.302807865595,-1.02735266154,0.574035461665
run-012,7.575,-0.328395145815,-1.01928887758,0.574036254478
run-012,7.6,-0.353772309474,-1.0105426326,0.574037135087
run-012,7.625,-0.378922277445,-1.00111257264,0.574038107665
run-012,7.65,-0.403827938106,-0.990997475806,0.574039176325
run-012,7.675,-0.428472151235,-0.980196301399,0.574040345049
run-012,7.7,-0.452837753176,-0.968708241161,0.574041617601
run-012,7.725,-0.476907563294,-0.95653277249,0.574042997448
run-012,7.75,-0.5006643918,-0.943669713236,0.574044487671
run-012,7.775,-0.524091048955,-0.930119277796,0.574046090884
run-012,7.8,-0.54717035569,-0.91588213415,0.574047809144
run-012,7.825,-0.569885155663,-0.900959461489,0.574049643869
run-012,7.85,-0.592218328764,-0.885353008069,0.574051595758
run-012,7.875,-0.614152806066,-0.869065148874,0.57405366471
run-012,7.9,-0.635671586208,-0.852098942724,0.574055849753
run-012,7.925,-0.656757753202,-0.834458188376,0.574058148972
run-012,7.95,-0.677394495627,-0.816147479225,0.574060559457
run-012,7.975,-0.697565127164,-0.797172256158,0.574063077241
run-012,8,-0.717253108435,-0.777538858131,0.574065697269
run-012,8.025,-0.73644207007,-0.757254570045,0.574068413355
run-012,8.05,-0.755115836937,-0.736327667472,0.574071218172
run-012,8.075,-0.773258453444,-0.714767457831,0.574074103243
run-012,8.1,-0.790854209829,-0.692584317583,0.574077058947
run-012,8.125,-0.807887669323,-0.669789725044,0.574080074541
run-012,8.15,-0.824343696081,-0.646396288461,0.574083138202
run-012,8.175,-0.840207483746,-0.62241776896,0.574086237074
run-012,8.2,-0.855464584529,-0.597869098061,0.57408935734
run-012,8.225,-0.870100938649,-0.572766389451,0.574092484305
run-012,8.25,-0.884102904001,-0.547126944755,0.574095602497
run-012,8.275,-0.897457285887,-0.520969253071,0.574098695776
run-012,8.3,-0.910151366655,-0.494312984109,0.574101747468
run-012,8.325,-0.922172935092,-0.467178974768,0.574104740497
run-012,8.35,-0.933510315393,-0.439589209096,0.574107657543
run-012,8.375,-0.944152395547,-0.411566791576,0.574110481195
